ipc_class_symbol,last_ipc_version,NbAppln
G10D  17/00,2006-01-01,277
G10F,2010-01-01,69
G10F   1/00,2010-01-01,1297
G10F   1/02,2006-01-01,1699
G10F   1/04,2006-01-01,13
G10F   1/06,2006-01-01,2515
G10F   1/08,2006-01-01,245
G10F   1/10,2006-01-01,110
G10F   1/12,2006-01-01,223
G10F   1/14,2006-01-01,33
G10F   1/16,2006-01-01,44
G10F   1/18,2006-01-01,267
G10F   1/20,2006-01-01,77
G10F   1/22,2006-01-01,23
G10F   3/00,2006-01-01,224
G10F   5/00,2006-01-01,458
G10F   5/02,2006-01-01,426
G10F   5/04,2006-01-01,248
G10F   5/06,2006-01-01,418
G10G,2010-01-01,202
G10G   1/00,2006-01-01,2909
G10G   1/02,2006-01-01,1724
G10G   1/04,2006-01-01,335
G10G   3/00,2006-01-01,267
G10G   3/02,2006-01-01,81
G10G   3/04,2006-01-01,1618
G10G   5/00,2006-01-01,4007
G10G   7/00,2006-01-01,3259
G10G   7/02,2006-01-01,1780
G10H,2010-01-01,319
G10H   1/00,2010-01-01,27411
G10H   1/02,2006-01-01,3472
G10H   1/04,2006-01-01,647
G10H   1/043,2006-01-01,1813
G10H   1/045,2006-01-01,93
G10H   1/047,2006-01-01,255
G10H   1/053,2006-01-01,4844
G10H   1/055,2006-01-01,1070
G10H   1/057,2006-01-01,3002
G10H   1/06,2006-01-01,1224
G10H   1/08,2006-01-01,1000
G10H   1/10,2006-01-01,830
G10H   1/12,2006-01-01,1287
G10H   1/14,2006-01-01,537
G10H   1/16,2006-01-01,544
G10H   1/18,2006-01-01,5927
G10H   1/20,2006-01-01,758
G10H   1/22,2006-01-01,581
G10H   1/24,2006-01-01,1840
G10H   1/26,2006-01-01,1240
G10H   1/28,2006-01-01,323
G10H   1/30,2006-01-01,88
G10H   1/32,2006-01-01,4666
G10H   1/34,2006-01-01,7100
G10H   1/36,2006-01-01,5150
G10H   1/38,2006-01-01,2468
G10H   1/40,2006-01-01,2884
G10H   1/42,2006-01-01,396
G10H   1/44,2006-01-01,772
G10H   1/46,2006-01-01,1564
G10H   3/00,2006-01-01,1018
G10H   3/02,2006-01-01,50
G10H   3/03,2006-01-01,118
G10H   3/06,2006-01-01,433
G10H   3/08,2006-01-01,145
G10H   3/09,2006-01-01,83
G10H   3/10,2006-01-01,116
G10H   3/12,2006-01-01,1175
G10H   3/14,2006-01-01,1166
G10H   3/16,2006-01-01,324
G10H   3/18,2006-01-01,4516
G10H   3/20,2006-01-01,273
G10H   3/22,2006-01-01,230
G10H   3/24,2006-01-01,54
G10H   3/26,2006-01-01,231
G10H   5/00,2006-01-01,3505
G10H   5/02,2006-01-01,296
G10H   5/04,2006-01-01,117
G10H   5/06,2006-01-01,473
G10H   5/07,2006-01-01,90
G10H   5/08,2006-01-01,121
G10H   5/10,2006-01-01,271
G10H   5/12,2006-01-01,77
G10H   5/14,2006-01-01,9
G10H   5/16,2006-01-01,61
G10H   7/00,2009-01-01,7952
G10H   7/02,2006-01-01,3088
G10H   7/04,2006-01-01,397
G10H   7/06,2006-01-01,301
G10H   7/08,2006-01-01,2282
G10H   7/10,2006-01-01,538
G10H   7/12,2006-01-01,214
G10K,2010-01-01,958
G10K   1/00,2006-01-01,433
G10K   1/06,2006-01-01,364
G10K   1/062,2006-01-01,760
G10K   1/063,2006-01-01,522
G10K   1/064,2006-01-01,1080
G10K   1/065,2006-01-01,92
G10K   1/066,2006-01-01,356
G10K   1/067,2006-01-01,380
G10K   1/068,2006-01-01,267
G10K   1/07,2006-01-01,396
G10K   1/071,2006-01-01,282
G10K   1/072,2006-01-01,436
G10K   1/074,2006-01-01,199
G10K   1/076,2006-01-01,44
G10K   1/08,2006-01-01,146
G10K   1/10,2006-01-01,342
G10K   1/26,2006-01-01,352
G10K   1/28,2006-01-01,83
G10K   1/30,2006-01-01,28
G10K   1/32,2006-01-01,65
G10K   1/34,2006-01-01,606
G10K   1/36,2006-01-01,51
G10K   1/38,2006-01-01,51
G10K   3/00,2010-01-01,429
G10K   5/00,2006-01-01,1660
G10K   5/02,2006-01-01,354
G10K   7/00,2006-01-01,497
G10K   7/02,2006-01-01,211
G10K   7/04,2006-01-01,330
G10K   7/06,2006-01-01,305
G10K   9/00,2006-01-01,472
G10K   9/02,2006-01-01,484
G10K   9/04,2006-01-01,992
G10K   9/06,2006-01-01,19
G10K   9/08,2006-01-01,92
G10K   9/10,2006-01-01,586
G10K   9/12,2006-01-01,5935
G10K   9/122,2006-01-01,3298
G10K   9/125,2006-01-01,115
G10K   9/128,2006-01-01,31
G10K   9/13,2006-01-01,2832
G10K   9/15,2006-01-01,1084
G10K   9/16,2006-01-01,8
G10K   9/18,2006-01-01,1129
G10K   9/20,2006-01-01,574
G10K   9/22,2006-01-01,1951
G10K  11/00,2006-01-01,7744
G10K  11/02,2006-01-01,3998
G10K  11/04,2006-01-01,749
G10K  11/08,2006-01-01,667
G10K  11/16,2006-01-01,19988
G10K  11/162,2006-01-01,4913
G10K  11/165,2006-01-01,308
G10K  11/168,2006-01-01,3060
G10K  11/172,2006-01-01,3637
G10K  11/175,2006-01-01,1099
G10K  11/178,2006-01-01,9666
G10K  11/18,2006-01-01,846
G10K  11/20,2006-01-01,890
G10K  11/22,2006-01-01,1074
G10K  11/24,2006-01-01,668
G10K  11/26,2006-01-01,645
G10K  11/28,2006-01-01,1393
G10K  11/30,2006-01-01,1237
G10K  11/32,2006-01-01,870
G10K  11/34,2006-01-01,3883
G10K  11/35,2006-01-01,1446
G10K  11/36,2006-01-01,618
G10K  13/00,2006-01-01,2224
G10K  15/00,2009-01-01,3777
G10K  15/02,2006-01-01,8447
G10K  15/04,2006-01-01,17694
G10K  15/06,2006-01-01,629
G10K  15/08,2006-01-01,577
G10K  15/10,2006-01-01,748
G10K  15/12,2006-01-01,2152
G10L,2010-01-01,1622
G10L  11/00,2006-01-01,16254
G10L  11/02,2006-01-01,3826
G10L  11/04,2006-01-01,2055
G10L  11/06,2006-01-01,1191
G10L  13/00,2009-01-01,15207
G10L  13/02,2013-01-01,2658
G10L  13/027,2013-01-01,219
G10L  13/033,2013-01-01,778
G10L  13/04,2013-01-01,5022
G10L  13/047,2013-01-01,354
G10L  13/06,2013-01-01,3351
G10L  13/07,2013-01-01,340
G10L  13/08,2013-01-01,5618
G10L  13/10,2013-01-01,626
G10L  15/00,2013-01-01,21142
G10L  15/01,2013-01-01,290
G10L  15/02,2006-01-01,7694
G10L  15/04,2013-01-01,4162
G10L  15/05,2013-01-01,112
G10L  15/06,2013-01-01,8938
G10L  15/065,2013-01-01,547
G10L  15/07,2013-01-01,497
G10L  15/08,2006-01-01,5391
G10L  15/10,2006-01-01,8828
G10L  15/12,2006-01-01,1372
G10L  15/14,2006-01-01,4314
G10L  15/16,2006-01-01,1146
G10L  15/18,2013-01-01,6691
G10L  15/183,2013-01-01,679
G10L  15/187,2013-01-01,518
G10L  15/19,2013-01-01,316
G10L  15/193,2013-01-01,281
G10L  15/197,2013-01-01,432
G10L  15/20,2006-01-01,6775
G10L  15/22,2006-01-01,12491
G10L  15/24,2013-01-01,1754
G10L  15/25,2013-01-01,207
G10L  15/26,2006-01-01,10414
G10L  15/28,2013-01-01,10440
G10L  15/30,2013-01-01,1661
G10L  15/32,2013-01-01,520
G10L  15/34,2013-01-01,152
G10L  17/00,2013-01-01,5374
G10L  17/02,2013-01-01,519
G10L  17/04,2013-01-01,510
G10L  17/06,2013-01-01,201
G10L  17/08,2013-01-01,102
G10L  17/10,2013-01-01,109
G10L  17/12,2013-01-01,51
G10L  17/14,2013-01-01,125
G10L  17/16,2013-01-01,79
G10L  17/18,2013-01-01,54
G10L  17/20,2013-01-01,108
G10L  17/22,2013-01-01,744
G10L  17/24,2013-01-01,279
G10L  17/26,2013-01-01,681
G10L  19/00,2013-01-01,33942
G10L  19/002,2013-01-01,703
G10L  19/005,2013-01-01,2159
G10L  19/008,2013-01-01,5733
G10L  19/012,2013-01-01,845
G10L  19/018,2013-01-01,1884
G10L  19/02,2013-01-01,14418
G10L  19/022,2013-01-01,759
G10L  19/025,2013-01-01,440
G10L  19/028,2013-01-01,390
G10L  19/03,2013-01-01,197
G10L  19/032,2013-01-01,890
G10L  19/035,2013-01-01,604
G10L  19/038,2013-01-01,818
G10L  19/04,2013-01-01,5498
G10L  19/06,2013-01-01,3319
G10L  19/07,2013-01-01,402
G10L  19/08,2013-01-01,4014
G10L  19/083,2013-01-01,302
G10L  19/087,2013-01-01,100
G10L  19/09,2013-01-01,453
G10L  19/093,2013-01-01,284
G10L  19/097,2013-01-01,57
G10L  19/10,2013-01-01,1425
G10L  19/107,2013-01-01,309
G10L  19/113,2013-01-01,44
G10L  19/12,2013-01-01,4609
G10L  19/125,2013-01-01,91
G10L  19/13,2013-01-01,45
G10L  19/135,2013-01-01,149
G10L  19/14,2006-01-01,5015
G10L  19/16,2013-01-01,1984
G10L  19/18,2013-01-01,1074
G10L  19/20,2013-01-01,1256
G10L  19/22,2013-01-01,576
G10L  19/24,2013-01-01,1816
G10L  19/26,2013-01-01,1004
G10L  21/00,2013-01-01,7005
G10L  21/003,2013-01-01,333
G10L  21/007,2013-01-01,182
G10L  21/01,2013-01-01,63
G10L  21/013,2013-01-01,387
G10L  21/02,2013-01-01,14252
G10L  21/0208,2013-01-01,3804
G10L  21/0216,2013-01-01,1601
G10L  21/0224,2013-01-01,222
G10L  21/0232,2013-01-01,1200
G10L  21/0264,2013-01-01,484
G10L  21/0272,2013-01-01,800
G10L  21/028,2013-01-01,357
G10L  21/0308,2013-01-01,175
G10L  21/0316,2013-01-01,176
G10L  21/0324,2013-01-01,57
G10L  21/0332,2013-01-01,145
G10L  21/034,2013-01-01,244
G10L  21/0356,2013-01-01,30
G10L  21/0364,2013-01-01,377
G10L  21/038,2013-01-01,1833
G10L  21/0388,2013-01-01,500
G10L  21/04,2013-01-01,4770
G10L  21/043,2013-01-01,151
G10L  21/045,2013-01-01,36
G10L  21/047,2013-01-01,35
G10L  21/049,2013-01-01,15
G10L  21/055,2013-01-01,59
G10L  21/057,2013-01-01,171
G10L  21/06,2013-01-01,2920
G10L  21/10,2013-01-01,614
G10L  21/12,2013-01-01,49
G10L  21/14,2013-01-01,52
G10L  21/16,2013-01-01,55
G10L  21/18,2013-01-01,20
G10L  23/00,2009-01-01,8
G10L  25/00,2013-01-01,996
G10L  25/03,2013-01-01,393
G10L  25/06,2013-01-01,367
G10L  25/09,2013-01-01,66
G10L  25/12,2013-01-01,329
G10L  25/15,2013-01-01,209
G10L  25/18,2013-01-01,972
G10L  25/21,2013-01-01,275
G10L  25/24,2013-01-01,384
G10L  25/27,2013-01-01,399
G10L  25/30,2013-01-01,206
G10L  25/33,2013-01-01,14
G10L  25/36,2013-01-01,27
G10L  25/39,2013-01-01,9
G10L  25/45,2013-01-01,96
G10L  25/48,2013-01-01,1278
G10L  25/51,2013-01-01,1436
G10L  25/54,2013-01-01,296
G10L  25/57,2013-01-01,181
G10L  25/60,2013-01-01,276
G10L  25/63,2013-01-01,444
G10L  25/66,2013-01-01,86
G10L  25/69,2013-01-01,802
G10L  25/72,2013-01-01,76
G10L  25/75,2013-01-01,58
G10L  25/78,2013-01-01,2403
G10L  25/81,2013-01-01,141
G10L  25/84,2013-01-01,416
G10L  25/87,2013-01-01,305
G10L  25/90,2013-01-01,1782
G10L  25/93,2013-01-01,909
G10L  99/00,2013-01-01,73
G11B,2010-01-01,4583
G11B   3/00,2006-01-01,4373
G11B   3/02,2006-01-01,520
G11B   3/04,2006-01-01,136
G11B   3/06,2006-01-01,355
G11B   3/08,2006-01-01,1897
G11B   3/085,2006-01-01,2681
G11B   3/09,2006-01-01,169
G11B   3/095,2006-01-01,2230
G11B   3/10,2006-01-01,1801
G11B   3/12,2006-01-01,865
G11B   3/14,2006-01-01,476
G11B   3/16,2006-01-01,252
G11B   3/18,2006-01-01,158
G11B   3/20,2006-01-01,287
G11B   3/22,2006-01-01,72
G11B   3/24,2006-01-01,19
G11B   3/26,2006-01-01,51
G11B   3/28,2006-01-01,322
G11B   3/30,2006-01-01,570
G11B   3/31,2006-01-01,245
G11B   3/32,2006-01-01,406
G11B   3/34,2006-01-01,472
G11B   3/36,2006-01-01,1269
G11B   3/38,2006-01-01,1075
G11B   3/40,2006-01-01,324
G11B   3/42,2006-01-01,821
G11B   3/44,2006-01-01,508
G11B   3/46,2006-01-01,1893
G11B   3/48,2006-01-01,377
G11B   3/50,2006-01-01,1192
G11B   3/52,2006-01-01,39
G11B   3/54,2006-01-01,398
G11B   3/56,2006-01-01,180
G11B   3/58,2006-01-01,2189
G11B   3/60,2006-01-01,1380
G11B   3/61,2006-01-01,410
G11B   3/64,2006-01-01,246
G11B   3/66,2006-01-01,54
G11B   3/68,2006-01-01,584
G11B   3/70,2006-01-01,3498
G11B   3/72,2006-01-01,460
G11B   3/74,2006-01-01,281
G11B   3/76,2006-01-01,11
G11B   3/78,2006-01-01,116
G11B   3/80,2006-01-01,24
G11B   3/90,2006-01-01,100
G11B   5/00,2010-01-01,14848
G11B   5/004,2006-01-01,955
G11B   5/008,2006-01-01,7857
G11B   5/012,2006-01-01,8119
G11B   5/016,2006-01-01,513
G11B   5/02,2006-01-01,21806
G11B   5/024,2006-01-01,2647
G11B   5/027,2006-01-01,13160
G11B   5/03,2006-01-01,2141
G11B   5/035,2006-01-01,2255
G11B   5/09,2006-01-01,24300
G11B   5/10,2006-01-01,4337
G11B   5/105,2006-01-01,3450
G11B   5/11,2006-01-01,2424
G11B   5/115,2006-01-01,652
G11B   5/127,2006-01-01,21600
G11B   5/133,2006-01-01,2521
G11B   5/147,2006-01-01,3514
G11B   5/153,2006-01-01,22
G11B   5/17,2006-01-01,5546
G11B   5/187,2006-01-01,10476
G11B   5/193,2006-01-01,651
G11B   5/21,2006-01-01,419
G11B   5/23,2006-01-01,5578
G11B   5/235,2006-01-01,1111
G11B   5/245,2006-01-01,1034
G11B   5/255,2006-01-01,2106
G11B   5/265,2006-01-01,5169
G11B   5/29,2006-01-01,5049
G11B   5/31,2006-01-01,20611
G11B   5/325,2006-01-01,466
G11B   5/33,2006-01-01,3699
G11B   5/335,2006-01-01,340
G11B   5/35,2006-01-01,184
G11B   5/37,2006-01-01,776
G11B   5/39,2006-01-01,19702
G11B   5/40,2006-01-01,2706
G11B   5/41,2006-01-01,3951
G11B   5/455,2006-01-01,3642
G11B   5/465,2006-01-01,662
G11B   5/48,2006-01-01,14474
G11B   5/49,2006-01-01,2812
G11B   5/50,2006-01-01,277
G11B   5/52,2006-01-01,6026
G11B   5/53,2006-01-01,8059
G11B   5/54,2006-01-01,5642
G11B   5/55,2006-01-01,13550
G11B   5/56,2006-01-01,4471
G11B   5/58,2006-01-01,4329
G11B   5/584,2006-01-01,3053
G11B   5/588,2006-01-01,4311
G11B   5/592,2006-01-01,1692
G11B   5/596,2006-01-01,10352
G11B   5/60,2006-01-01,15356
G11B   5/62,2006-01-01,2608
G11B   5/627,2006-01-01,414
G11B   5/633,2006-01-01,606
G11B   5/64,2006-01-01,14217
G11B   5/65,2006-01-01,7489
G11B   5/66,2006-01-01,12431
G11B   5/667,2006-01-01,2685
G11B   5/673,2006-01-01,429
G11B   5/68,2006-01-01,471
G11B   5/70,2006-01-01,5534
G11B   5/702,2006-01-01,6550
G11B   5/706,2006-01-01,8917
G11B   5/708,2006-01-01,4457
G11B   5/71,2006-01-01,2367
G11B   5/712,2006-01-01,2066
G11B   5/714,2006-01-01,1687
G11B   5/716,2006-01-01,2174
G11B   5/718,2006-01-01,185
G11B   5/72,2006-01-01,7649
G11B   5/725,2006-01-01,4092
G11B   5/73,2006-01-01,21258
G11B   5/733,2006-01-01,2413
G11B   5/735,2006-01-01,3421
G11B   5/738,2006-01-01,9700
G11B   5/74,2006-01-01,2078
G11B   5/76,2006-01-01,364
G11B   5/78,2006-01-01,2008
G11B   5/80,2006-01-01,3398
G11B   5/82,2006-01-01,8767
G11B   5/84,2006-01-01,23244
G11B   5/842,2006-01-01,3968
G11B   5/845,2006-01-01,1469
G11B   5/848,2006-01-01,673
G11B   5/85,2006-01-01,4901
G11B   5/851,2006-01-01,4218
G11B   5/852,2006-01-01,466
G11B   5/855,2006-01-01,1941
G11B   5/858,2006-01-01,762
G11B   5/86,2006-01-01,5970
G11B   7/00,2010-01-01,56810
G11B   7/002,2006-01-01,203
G11B   7/0025,2006-01-01,641
G11B   7/003,2006-01-01,2643
G11B   7/0033,2006-01-01,3373
G11B   7/0037,2006-01-01,7513
G11B   7/004,2006-01-01,24416
G11B   7/0045,2006-01-01,27425
G11B   7/005,2006-01-01,21016
G11B   7/0055,2006-01-01,5196
G11B   7/006,2006-01-01,3281
G11B   7/0065,2006-01-01,6459
G11B   7/007,2006-01-01,30392
G11B   7/013,2006-01-01,6886
G11B   7/08,2006-01-01,11218
G11B   7/085,2006-01-01,25424
G11B   7/09,2006-01-01,49668
G11B   7/095,2006-01-01,10647
G11B   7/10,2006-01-01,109
G11B   7/12,2012-01-01,13472
G11B   7/121,2012-01-01,68
G11B   7/122,2012-01-01,69
G11B   7/123,2012-01-01,55
G11B   7/124,2012-01-01,23
G11B   7/1245,2012-01-01,9
G11B   7/125,2012-01-01,27406
G11B   7/126,2012-01-01,738
G11B   7/1263,2012-01-01,909
G11B   7/1267,2012-01-01,697
G11B   7/127,2012-01-01,175
G11B   7/1275,2012-01-01,158
G11B   7/128,2012-01-01,112
G11B   7/13,2012-01-01,7008
G11B   7/131,2012-01-01,180
G11B   7/133,2012-01-01,63
G11B   7/135,2012-01-01,38055
G11B   7/1353,2012-01-01,709
G11B   7/1356,2012-01-01,114
G11B   7/1359,2012-01-01,89
G11B   7/1362,2012-01-01,155
G11B   7/1365,2012-01-01,163
G11B   7/1367,2012-01-01,31
G11B   7/1369,2012-01-01,111
G11B   7/1372,2012-01-01,257
G11B   7/1374,2012-01-01,740
G11B   7/1376,2012-01-01,107
G11B   7/1378,2012-01-01,138
G11B   7/1381,2012-01-01,423
G11B   7/1384,2012-01-01,46
G11B   7/1387,2012-01-01,176
G11B   7/139,2012-01-01,34
G11B   7/1392,2012-01-01,623
G11B   7/1395,2012-01-01,175
G11B   7/1398,2012-01-01,26
G11B   7/14,2012-01-01,3452
G11B   7/16,2006-01-01,62
G11B   7/18,2006-01-01,76
G11B   7/20,2011-01-01,587
G11B   7/22,2006-01-01,5490
G11B   7/24,2013-01-01,52590
G11B   7/24003,2013-01-01,81
G11B   7/24006,2013-01-01,78
G11B   7/24009,2013-01-01,48
G11B   7/24012,2013-01-01,184
G11B   7/24015,2013-01-01,37
G11B   7/24018,2013-01-01,42
G11B   7/24021,2013-01-01,9
G11B   7/24024,2013-01-01,98
G11B   7/24027,2013-01-01,135
G11B   7/2403,2013-01-01,604
G11B   7/24033,2013-01-01,7
G11B   7/24035,2013-01-01,456
G11B   7/24038,2013-01-01,2659
G11B   7/24041,2013-01-01,49
G11B   7/24044,2013-01-01,475
G11B   7/24047,2013-01-01,198
G11B   7/2405,2013-01-01,91
G11B   7/24053,2013-01-01,77
G11B   7/24056,2013-01-01,157
G11B   7/24059,2013-01-01,22
G11B   7/24062,2013-01-01,121
G11B   7/24065,2013-01-01,63
G11B   7/24067,2013-01-01,297
G11B   7/2407,2013-01-01,50
G11B   7/24073,2013-01-01,85
G11B   7/24076,2013-01-01,159
G11B   7/24079,2013-01-01,693
G11B   7/24082,2013-01-01,551
G11B   7/24085,2013-01-01,1002
G11B   7/24088,2013-01-01,143
G11B   7/24091,2013-01-01,22
G11B   7/24094,2013-01-01,255
G11B   7/24097,2013-01-01,420
G11B   7/241,2006-01-01,2551
G11B   7/242,2006-01-01,595
G11B   7/243,2013-01-01,9838
G11B   7/2433,2013-01-01,634
G11B   7/2437,2013-01-01,73
G11B   7/244,2006-01-01,10159
G11B   7/245,2006-01-01,1441
G11B   7/246,2013-01-01,2799
G11B   7/2463,2013-01-01,184
G11B   7/2467,2013-01-01,946
G11B   7/247,2013-01-01,2022
G11B   7/2472,2013-01-01,886
G11B   7/2475,2013-01-01,199
G11B   7/2478,2013-01-01,215
G11B   7/248,2006-01-01,1408
G11B   7/249,2013-01-01,1807
G11B   7/2492,2013-01-01,466
G11B   7/2495,2013-01-01,373
G11B   7/2498,2013-01-01,133
G11B   7/25,2006-01-01,570
G11B   7/251,2006-01-01,377
G11B   7/252,2006-01-01,748
G11B   7/253,2013-01-01,7006
G11B   7/2531,2013-01-01,894
G11B   7/2532,2013-01-01,151
G11B   7/2533,2013-01-01,1482
G11B   7/2534,2013-01-01,2753
G11B   7/2535,2013-01-01,473
G11B   7/2536,2013-01-01,187
G11B   7/2537,2013-01-01,1
G11B   7/2538,2013-01-01,188
G11B   7/2539,2013-01-01,68
G11B   7/254,2013-01-01,6528
G11B   7/2542,2013-01-01,1568
G11B   7/2545,2013-01-01,148
G11B   7/2548,2013-01-01,132
G11B   7/256,2006-01-01,711
G11B   7/257,2013-01-01,8820
G11B   7/2572,2013-01-01,85
G11B   7/2575,2013-01-01,277
G11B   7/2578,2013-01-01,749
G11B   7/258,2013-01-01,5803
G11B   7/2585,2013-01-01,1369
G11B   7/259,2013-01-01,1579
G11B   7/2595,2013-01-01,901
G11B   7/26,2006-01-01,34480
G11B   7/28,2006-01-01,1400
G11B   7/30,2006-01-01,2747
G11B   9/00,2006-01-01,4727
G11B   9/02,2006-01-01,659
G11B   9/04,2006-01-01,508
G11B   9/06,2006-01-01,2856
G11B   9/07,2006-01-01,849
G11B   9/08,2006-01-01,848
G11B   9/10,2006-01-01,986
G11B   9/12,2006-01-01,143
G11B   9/14,2006-01-01,2433
G11B  11/00,2006-01-01,5672
G11B  11/03,2006-01-01,501
G11B  11/05,2006-01-01,150
G11B  11/06,2006-01-01,102
G11B  11/08,2006-01-01,949
G11B  11/10,2006-01-01,21281
G11B  11/105,2006-01-01,31907
G11B  11/11,2006-01-01,121
G11B  11/115,2006-01-01,107
G11B  11/12,2006-01-01,467
G11B  11/14,2006-01-01,124
G11B  11/16,2006-01-01,150
G11B  11/18,2006-01-01,203
G11B  11/20,2006-01-01,65
G11B  11/22,2006-01-01,32
G11B  11/24,2006-01-01,100
G11B  11/26,2006-01-01,76
G11B  13/00,2006-01-01,1130
G11B  13/02,2006-01-01,76
G11B  13/04,2006-01-01,2000
G11B  13/06,2006-01-01,70
G11B  13/08,2006-01-01,167
G11B  15/00,2006-01-01,5222
G11B  15/02,2006-01-01,23370
G11B  15/03,2006-01-01,1315
G11B  15/04,2006-01-01,2460
G11B  15/05,2006-01-01,356
G11B  15/06,2006-01-01,1858
G11B  15/07,2006-01-01,2813
G11B  15/08,2006-01-01,1915
G11B  15/087,2006-01-01,8723
G11B  15/093,2006-01-01,4018
G11B  15/10,2006-01-01,11877
G11B  15/12,2006-01-01,2328
G11B  15/14,2006-01-01,1678
G11B  15/16,2006-01-01,852
G11B  15/17,2006-01-01,931
G11B  15/18,2006-01-01,13430
G11B  15/20,2006-01-01,1444
G11B  15/22,2006-01-01,4006
G11B  15/24,2006-01-01,783
G11B  15/26,2006-01-01,3933
G11B  15/28,2006-01-01,3627
G11B  15/29,2006-01-01,4279
G11B  15/295,2006-01-01,689
G11B  15/30,2006-01-01,2070
G11B  15/32,2006-01-01,4138
G11B  15/34,2006-01-01,663
G11B  15/38,2006-01-01,401
G11B  15/40,2006-01-01,367
G11B  15/42,2006-01-01,190
G11B  15/43,2006-01-01,6710
G11B  15/44,2006-01-01,7582
G11B  15/46,2006-01-01,6100
G11B  15/467,2006-01-01,9386
G11B  15/473,2006-01-01,1499
G11B  15/48,2006-01-01,2067
G11B  15/50,2006-01-01,1141
G11B  15/52,2006-01-01,1766
G11B  15/54,2006-01-01,1506
G11B  15/56,2006-01-01,667
G11B  15/58,2006-01-01,1418
G11B  15/60,2006-01-01,8865
G11B  15/61,2006-01-01,7571
G11B  15/62,2006-01-01,1568
G11B  15/64,2006-01-01,730
G11B  15/66,2006-01-01,9169
G11B  15/665,2006-01-01,10648
G11B  15/67,2006-01-01,3580
G11B  15/675,2006-01-01,17134
G11B  15/68,2006-01-01,7572
G11B  15/70,2006-01-01,1159
G11B  17/00,2009-01-01,3603
G11B  17/02,2006-01-01,4836
G11B  17/022,2006-01-01,1257
G11B  17/025,2006-01-01,150
G11B  17/028,2006-01-01,10576
G11B  17/03,2006-01-01,3067
G11B  17/032,2006-01-01,1357
G11B  17/035,2006-01-01,2004
G11B  17/038,2006-01-01,2172
G11B  17/04,2006-01-01,21617
G11B  17/041,2006-01-01,601
G11B  17/043,2006-01-01,4586
G11B  17/044,2006-01-01,26
G11B  17/046,2006-01-01,844
G11B  17/047,2006-01-01,246
G11B  17/049,2006-01-01,911
G11B  17/05,2006-01-01,134
G11B  17/051,2006-01-01,3805
G11B  17/053,2006-01-01,173
G11B  17/054,2006-01-01,745
G11B  17/056,2006-01-01,3566
G11B  17/057,2006-01-01,565
G11B  17/08,2006-01-01,994
G11B  17/10,2006-01-01,516
G11B  17/12,2006-01-01,420
G11B  17/14,2006-01-01,362
G11B  17/16,2006-01-01,1823
G11B  17/18,2006-01-01,110
G11B  17/20,2006-01-01,51
G11B  17/22,2006-01-01,8005
G11B  17/24,2006-01-01,1405
G11B  17/26,2006-01-01,5027
G11B  17/28,2006-01-01,1095
G11B  17/30,2006-01-01,1645
G11B  17/32,2006-01-01,5134
G11B  17/34,2006-01-01,2183
G11B  19/00,2010-01-01,8026
G11B  19/02,2006-01-01,20824
G11B  19/04,2006-01-01,10815
G11B  19/06,2006-01-01,1738
G11B  19/08,2006-01-01,287
G11B  19/10,2006-01-01,1942
G11B  19/12,2006-01-01,10505
G11B  19/14,2006-01-01,1193
G11B  19/16,2006-01-01,1188
G11B  19/18,2006-01-01,272
G11B  19/20,2006-01-01,18917
G11B  19/22,2006-01-01,1051
G11B  19/24,2006-01-01,1069
G11B  19/247,2006-01-01,1877
G11B  19/253,2006-01-01,39
G11B  19/26,2006-01-01,1608
G11B  19/265,2006-01-01,819
G11B  19/27,2006-01-01,270
G11B  19/275,2006-01-01,60
G11B  19/28,2006-01-01,9303
G11B  20/00,2010-01-01,29551
G11B  20/02,2006-01-01,13398
G11B  20/04,2006-01-01,3755
G11B  20/06,2006-01-01,4501
G11B  20/08,2006-01-01,466
G11B  20/10,2006-01-01,115919
G11B  20/12,2006-01-01,53276
G11B  20/14,2006-01-01,20763
G11B  20/16,2006-01-01,1414
G11B  20/18,2006-01-01,36695
G11B  20/20,2006-01-01,1083
G11B  20/22,2006-01-01,2433
G11B  20/24,2006-01-01,2041
G11B  21/00,2010-01-01,1281
G11B  21/02,2006-01-01,18449
G11B  21/03,2006-01-01,480
G11B  21/04,2006-01-01,2374
G11B  21/06,2006-01-01,153
G11B  21/08,2006-01-01,15054
G11B  21/10,2006-01-01,15416
G11B  21/12,2006-01-01,5633
G11B  21/14,2006-01-01,16
G11B  21/16,2006-01-01,2779
G11B  21/18,2006-01-01,252
G11B  21/20,2006-01-01,2412
G11B  21/21,2006-01-01,13556
G11B  21/22,2006-01-01,2825
G11B  21/24,2006-01-01,1271
G11B  21/26,2006-01-01,270
G11B  23/00,2010-01-01,13881
G11B  23/02,2006-01-01,7243
G11B  23/023,2006-01-01,6047
G11B  23/027,2006-01-01,928
G11B  23/03,2006-01-01,17294
G11B  23/033,2006-01-01,5111
G11B  23/037,2006-01-01,1620
G11B  23/04,2006-01-01,6635
G11B  23/06,2006-01-01,1327
G11B  23/07,2006-01-01,903
G11B  23/08,2006-01-01,3895
G11B  23/087,2006-01-01,19773
G11B  23/093,2006-01-01,315
G11B  23/107,2006-01-01,3494
G11B  23/113,2006-01-01,3322
G11B  23/12,2006-01-01,591
G11B  23/14,2006-01-01,34
G11B  23/16,2006-01-01,51
